date,weatherDay,weatherNight,minTemp,maxTemp,windDay,windNight
2014年11月28日,晴,晴,-1,9,无持续风向 ≤3级,无持续风向 ≤3级
2014年11月29日,多云,阴,2,7,无持续风向 ≤3级,无持续风向 ≤3级
2014年11月30日,多云,晴,-6,7,北风 5-6级,北风 5-6级
2014年12月01日,晴,晴,-7,-1,北风 5-6级,北风 3-4级
2014年12月02日,晴,晴,-7,2,无持续风向 ≤3级,无持续风向 ≤3级
2014年12月03日,晴,晴,-7,1,北风 4-5级,北风 3-4级
2014年12月04日,晴,晴,-8,3,北风 5-6级,北风 4-5级
2014年12月05日,晴,晴,-6,4,无持续风向 ≤3级,无持续风向 ≤3级
2014年12月06日,晴,小雪,-4,4,无持续风向 ≤3级,无持续风向 ≤3级
2014年12月07日,多云,晴,-7,5,北风 3-4级,北风 3-4级
2014年12月08日,晴,晴,-6,5,无持续风向 ≤3级,无持续风向 ≤3级
2014年12月09日,霾,小雪,-3,2,无持续风向 ≤3级,无持续风向 ≤3级
2014年12月10日,晴,晴,-5,5,北风 5-6级,北风 5-6级
2014年12月11日,晴,晴,-4,3,北风 3-4级,北风 4-5级
2014年12月12日,晴,晴,-7,3,北风 3-4级,无持续风向 ≤3级
2014年12月13日,晴,晴,-7,4,无持续风向 ≤3级,无持续风向 ≤3级
2014年12月14日,多云,阴,-5,3,无持续风向 ≤3级,北风 4-5级
2014年12月15日,晴,晴,-5,5,无持续风向 ≤3级,无持续风向 ≤3级
2014年12月16日,晴,晴,-6,1,北风 5-6级,北风 3-4级
2014年12月17日,晴,晴,-7,5,无持续风向 ≤3级,无持续风向 ≤3级
2014年12月18日,霾,阴,-4,5,无持续风向 ≤3级,北风 3-4级
2014年12月19日,晴,晴,-5,5,北风 4-5级,北风 4-5级
2014年12月20日,晴,晴,-6,3,北风 3-4级,北风 3-4级
2014年12月21日,晴,晴,-6,3,无持续风向 ≤3级,西风 3-4级
2014年12月22日,霾,霾,-5,6,无持续风向 ≤3级,无持续风向 ≤3级
2014年12月23日,霾,晴,-1,8,北风 3-4级,北风 3-4级
2014年12月24日,晴,晴,-5,5,北风 3-4级,无持续风向 ≤3级
2014年12月25日,晴,晴,-5,6,无持续风向 ≤3级,无持续风向 ≤3级
2014年12月26日,霾,霾,-5,5,无持续风向 ≤3级,无持续风向 ≤3级
2014年12月27日,霾,霾,-5,6,无持续风向 ≤3级,无持续风向 ≤3级
2014年12月28日,晴,晴,-4,7,北风 3-4级,无持续风向 ≤3级
2014年12月29日,晴,晴,-4,11,无持续风向 ≤3级,无持续风向 ≤3级
2014年12月30日,多云,多云,-5,6,无持续风向 ≤3级,北风 5-6级
2014年12月31日,晴,晴,-8,0,北风 5-6级,北风 3-4级
2015年01月01日,晴,晴,-5,3,无持续风向 ≤3级,无持续风向 ≤3级
2015年01月02日,晴,霾,-6,8,无持续风向 ≤3级,无持续风向 ≤3级
2015年01月03日,霾,霾,-5,8,无持续风向 ≤3级,无持续风向 ≤3级
2015年01月04日,霾,霾,-1,6,无持续风向 ≤3级,无持续风向 ≤3级
2015年01月05日,多云,晴,-4,9,北风 4-5级,北风 4-5级
2015年01月06日,晴,晴,-6,6,无持续风向 ≤3级,无持续风向 ≤3级
2015年01月07日,晴,多云,-6,3,无持续风向 ≤3级,无持续风向 ≤3级
2015年01月08日,霾,晴,-3,5,无持续风向 ≤3级,无持续风向 ≤3级
2015年01月09日,晴,晴,-5,7,北风 3-4级,无持续风向 ≤3级
2015年01月10日,晴,晴,-3,9,无持续风向 ≤3级,北风 3-4级
2015年01月11日,晴,晴,-6,5,无持续风向 ≤3级,无持续风向 ≤3级
2015年01月12日,霾,霾,-5,4,无持续风向 ≤3级,无持续风向 ≤3级
2015年01月13日,霾,霾,-5,4,无持续风向 ≤3级,无持续风向 ≤3级
2015年01月14日,小雪,雾,-5,2,无持续风向 ≤3级,无持续风向 ≤3级
2015年01月15日,霾,霾,-3,3,无持续风向 ≤3级,北风 3-4级
2015年01月16日,晴,晴,-7,4,北风 5-6级,北风 3-4级
2015年01月17日,晴,阴,-5,4,无持续风向 ≤3级,无持续风向 ≤3级
2015年01月18日,阴,晴,-6,6,北风 4-5级,北风 3-4级
2015年01月19日,晴,晴,-5,6,无持续风向 ≤3级,无持续风向 ≤3级
2015年01月20日,多云,多云,-2,5,无持续风向 ≤3级,北风 3-4级
2015年01月21日,晴,晴,-7,5,北风 3-4级,无持续风向 ≤3级
2015年01月22日,晴,霾,-6,6,无持续风向 ≤3级,无持续风向 ≤3级
2015年01月23日,霾,霾,-3,7,无持续风向 ≤3级,无持续风向 ≤3级
2015年01月24日,阴,阴,-5,3,无持续风向 ≤3级,无持续风向 ≤3级
2015年01月25日,霾,霾,-4,4,无持续风向 ≤3级,无持续风向 ≤3级
2015年01月26日,雾,多云,-7,4,北风 4-5级,北风 4-5级
2015年01月27日,晴,晴,-7,2,无持续风向 ≤3级,无持续风向 ≤3级
2015年01月28日,多云,阴,-5,0,无持续风向 ≤3级,无持续风向 ≤3级
2015年01月29日,多云,晴,-6,4,北风 3-4级,北风 3-4级
2015年01月30日,晴,晴,-8,3,无持续风向 ≤3级,无持续风向 ≤3级
2015年01月31日,晴,晴,-7,4,无持续风向 ≤3级,无持续风向 ≤3级
2015年02月01日,多云,多云,-6,2,无持续风向 ≤3级,无持续风向 ≤3级
2015年02月02日,霾,霾,-5,3,无持续风向 ≤3级,无持续风向 ≤3级
2015年02月03日,霾,晴,-2,8,北风 4-5级,北风 3-4级
2015年02月04日,晴,晴,-3,6,北风 4-5级,北风 4-5级
2015年02月05日,晴,晴,-4,8,无持续风向 ≤3级,无持续风向 ≤3级
2015年02月06日,多云,阴,-1,9,无持续风向 ≤3级,北风 3-4级
2015年02月07日,多云,晴,-7,4,北风 5-6级,北风 4-5级
2015年02月08日,晴,晴,-6,3,无持续风向 ≤3级,无持续风向 ≤3级
2015年02月09日,晴,晴,-4,7,无持续风向 ≤3级,无持续风向 ≤3级
2015年02月10日,多云,多云,-1,11,无持续风向 ≤3级,无持续风向 ≤3级
2015年02月11日,晴,晴,-4,8,无持续风向 ≤3级,无持续风向 ≤3级
2015年02月12日,晴,晴,-5,7,无持续风向 ≤3级,无持续风向 ≤3级
2015年02月13日,晴,晴,-3,10,无持续风向 ≤3级,无持续风向 ≤3级
2015年02月14日,霾,霾,-1,11,无持续风向 ≤3级,无持续风向 ≤3级
2015年02月15日,霾,霾,-1,10,无持续风向 ≤3级,无持续风向 ≤3级
2015年02月16日,多云,晴,-1,11,北风 4-5级,北风 3-4级
2015年02月17日,晴,晴,-1,12,北风 3-4级,无持续风向 ≤3级
2015年02月18日,晴,霾,-3,10,无持续风向 ≤3级,无持续风向 ≤3级
2015年02月19日,霾,小雪,-2,8,无持续风向 ≤3级,无持续风向 ≤3级
2015年02月20日,小到中雪,小雪,-1,4,无持续风向 ≤3级,无持续风向 ≤3级
2015年02月21日,雾,晴,-3,7,北风 5-6级,北风 5-6级
2015年02月22日,晴,晴,-5,5,北风 4-5级,无持续风向 ≤3级
2015年02月23日,晴,晴,-6,6,无持续风向 ≤3级,无持续风向 ≤3级
2015年02月24日,霾,霾,-1,5,无持续风向 ≤3级,北风 4-5级
2015年02月25日,多云,晴,-5,6,北风 4-5级,北风 3-4级
2015年02月26日,晴,晴,-5,5,北风 3-4级,无持续风向 ≤3级
2015年02月27日,多云,小雪,-2,3,无持续风向 ≤3级,无持续风向 ≤3级
2015年02月28日,小雪,雾,-3,3,无持续风向 ≤3级,北风 3-4级
2015年03月01日,晴,晴,-3,10,南风 3-4级,南风 3-4级
2015年03月02日,晴,多云,-2,12,北风 5-6级,北风 5-6级
2015年03月03日,晴,晴,-4,4,北风 5-6级,北风 3-4级
2015年03月04日,晴,晴,-5,6,无持续风向 ≤3级,无持续风向 ≤3级
2015年03月05日,晴,霾,-3,8,无持续风向 ≤3级,无持续风向 ≤3级
2015年03月06日,晴,霾,-2,11,南风 3-4级,无持续风向 ≤3级
2015年03月07日,霾,霾,0,11,无持续风向 ≤3级,无持续风向 ≤3级
2015年03月08日,霾,晴,-2,13,北风 4-5级,北风 4-5级
2015年03月09日,晴,晴,-6,5,北风 4-5级,北风 3-4级
2015年03月10日,晴,晴,-3,9,无持续风向 ≤3级,无持续风向 ≤3级
2015年03月11日,晴,多云,-4,11,无持续风向 ≤3级,无持续风向 ≤3级
2015年03月12日,多云,晴,-2,12,无持续风向 ≤3级,无持续风向 ≤3级
2015年03月13日,晴,晴,0,13,无持续风向 ≤3级,无持续风向 ≤3级
2015年03月14日,多云,多云,2,13,无持续风向 ≤3级,北风 3-4级
2015年03月15日,霾,阴,3,16,南风 3-4级,无持续风向 ≤3级
2015年03月16日,霾,霾,6,18,无持续风向 ≤3级,无持续风向 ≤3级
2015年03月17日,晴,霾,3,15,无持续风向 ≤3级,无持续风向 ≤3级
2015年03月18日,多云,多云,5,15,无持续风向 ≤3级,无持续风向 ≤3级
2015年03月19日,多云,晴,5,20,无持续风向 ≤3级,无持续风向 ≤3级
2015年03月20日,晴,晴,6,20,无持续风向 ≤3级,北风 3-4级
2015年03月21日,晴,晴,6,19,北风 4-5级,北风 3-4级
2015年03月22日,多云,晴,1,13,北风 3-4级,无持续风向 ≤3级
2015年03月23日,晴,晴,3,17,无持续风向 ≤3级,无持续风向 ≤3级
2015年03月24日,晴,晴,3,18,无持续风向 ≤3级,无持续风向 ≤3级
2015年03月25日,晴,晴,6,18,南风 3-4级,无持续风向 ≤3级
2015年03月26日,晴,多云,8,20,南风 3-4级,无持续风向 ≤3级
2015年03月27日,多云,浮尘,9,21,南风 3-4级,南风 3-4级
2015年03月28日,多云,晴,8,22,北风 4-5级,北风 3-4级
2015年03月29日,晴,多云,9,22,无持续风向 ≤3级,无持续风向 ≤3级
2015年03月30日,多云,阴,11,22,无持续风向 ≤3级,无持续风向 ≤3级
2015年03月31日,小雨,多云,5,14,东北风 3-4级,无持续风向 ≤3级
2015年04月01日,小雨,小到中雨,3,12,无持续风向 ≤3级,无持续风向 ≤3级
2015年04月02日,小雨,晴,4,13,无持续风向 ≤3级,无持续风向 ≤3级
2015年04月03日,晴,多云,5,16,无持续风向 ≤3级,无持续风向 ≤3级
2015年04月04日,多云,阴,9,15,无持续风向 ≤3级,北风 3-4级
2015年04月05日,多云,晴,4,17,北风 4-5级,北风 4-5级
2015年04月06日,晴,晴,2,13,北风 3-4级,无持续风向 ≤3级
2015年04月07日,晴,多云,4,14,无持续风向 ≤3级,无持续风向 ≤3级
2015年04月08日,多云,阴,5,14,无持续风向 ≤3级,无持续风向 ≤3级
2015年04月09日,霾,霾,5,18,无持续风向 ≤3级,无持续风向 ≤3级
2015年04月10日,阴,阴,8,20,南风 3-4级,无持续风向 ≤3级
2015年04月11日,小雨,小到中雨,5,16,无持续风向 ≤3级,北风 3-4级
2015年04月12日,小雨,多云,6,9,北风 4-5级,北风 3-4级
2015年04月13日,多云,晴,5,18,北风 3-4级,无持续风向 ≤3级
2015年04月14日,晴,多云,10,24,无持续风向 ≤3级,无持续风向 ≤3级
2015年04月15日,阴,扬沙,13,25,北风 3-4级,北风 6-7级
2015年04月16日,晴,晴,8,20,北风 4-5级,无持续风向 ≤3级
2015年04月17日,晴,多云,12,25,无持续风向 ≤3级,无持续风向 ≤3级
2015年04月18日,小雨,小雨,11,17,无持续风向 ≤3级,无持续风向 ≤3级
2015年04月19日,多云,晴,6,21,北风 3-4级,无持续风向 ≤3级
2015年04月20日,晴,晴,10,22,无持续风向 ≤3级,无持续风向 ≤3级
2015年04月21日,多云,晴,9,27,无持续风向 ≤3级,北风 3-4级
2015年04月22日,晴,多云,14,27,南风 3-4级,南风 3-4级
2015年04月23日,多云,晴,10,29,北风 3-4级,无持续风向 ≤3级
2015年04月24日,晴,晴,12,27,无持续风向 ≤3级,无持续风向 ≤3级
2015年04月25日,晴,晴,15,32,无持续风向 ≤3级,南风 3-4级
2015年04月26日,多云,多云,17,31,南风 3-4级,南风 3-4级
2015年04月27日,多云,雷阵雨,15,29,无持续风向 ≤3级,无持续风向 ≤3级
2015年04月28日,阵雨,多云,14,25,无持续风向 ≤3级,无持续风向 ≤3级
2015年04月29日,晴,晴,14,27,无持续风向 ≤3级,无持续风向 ≤3级
2015年04月30日,多云,霾,16,29,无持续风向 ≤3级,南风 3-4级
2015年05月01日,小到中雨,小雨,14,25,北风 3-4级,北风 3-4级
2015年05月02日,多云,多云,14,25,无持续风向 ≤3级,北风 3-4级
2015年05月03日,晴,晴,10,25,北风 4-5级,北风 4-5级
2015年05月04日,晴,晴,13,25,南风 3-4级,南风 3-4级
2015年05月05日,多云,晴,12,27,北风 3-4级,无持续风向 ≤3级
2015年05月06日,多云,阴,12,23,南风 3-4级,无持续风向 ≤3级
2015年05月07日,晴,阵雨,14,25,无持续风向 ≤3级,无持续风向 ≤3级
2015年05月08日,多云,小雨,11,21,无持续风向 ≤3级,无持续风向 ≤3级
2015年05月09日,小雨,小雨,10,16,无持续风向 ≤3级,无持续风向 ≤3级
2015年05月10日,中到大雨,小雨,9,13,无持续风向 ≤3级,无持续风向 ≤3级
2015年05月11日,多云,多云,10,20,北风 3-4级,北风 3-4级
2015年05月12日,多云,晴,11,29,北风 4-5级,无持续风向 ≤3级
2015年05月13日,晴,阴,19,31,无持续风向 ≤3级,北风 4-5级
2015年05月14日,晴,阴,15,28,北风 4-5级,无持续风向 ≤3级
2015年05月15日,阴,晴,12,25,无持续风向 ≤3级,无持续风向 ≤3级
2015年05月16日,晴,多云,16,29,南风 3-4级,无持续风向 ≤3级
2015年05月17日,雷阵雨,雷阵雨,16,30,无持续风向 ≤3级,北风 3-4级
2015年05月18日,晴,晴,16,29,北风 4-5级,北风 3-4级
2015年05月19日,晴,晴,17,28,北风 4-5级,北风 4-5级
2015年05月20日,晴,晴,15,29,无持续风向 ≤3级,无持续风向 ≤3级
2015年05月21日,多云,晴,16,30,南风 3-4级,南风 3-4级
2015年05月22日,晴,晴,17,31,无持续风向 ≤3级,无持续风向 ≤3级
2015年05月23日,晴,多云,19,32,无持续风向 ≤3级,无持续风向 ≤3级
2015年05月24日,晴,阴,21,33,南风 3-4级,南风 3-4级
2015年05月25日,晴,晴,21,35,南风 4-5级,南风 3-4级
2015年05月26日,晴,晴,21,35,南风 3-4级,南风 3-4级
2015年05月27日,多云,多云,21,32,无持续风向 ≤3级,无持续风向 ≤3级
2015年05月28日,雷阵雨,阵雨,21,32,南风 3-4级,无持续风向 ≤3级
2015年05月29日,阴,晴,18,27,无持续风向 ≤3级,无持续风向 ≤3级
2015年05月30日,阴,晴,19,31,无持续风向 ≤3级,无持续风向 ≤3级
2015年05月31日,晴,晴,23,35,南风 3-4级,南风 3-4级
2015年06月01日,多云,阴,23,34,无持续风向 ≤3级,北风 3-4级
2015年06月02日,晴,晴,17,33,北风 3-4级,无持续风向 ≤3级
2015年06月03日,多云,阴,22,32,无持续风向 ≤3级,无持续风向 ≤3级
2015年06月04日,雷阵雨,阴,17,28,无持续风向 ≤3级,无持续风向 ≤3级
2015年06月05日,晴,雷阵雨,20,32,无持续风向 ≤3级,无持续风向 ≤3级
2015年06月06日,雷阵雨,阴,18,32,无持续风向 ≤3级,无持续风向 ≤3级
2015年06月07日,雷阵雨,阴,17,29,无持续风向 ≤3级,无持续风向 ≤3级
2015年06月08日,晴,多云,20,32,无持续风向 ≤3级,无持续风向 ≤3级
2015年06月09日,阴,阵雨,20,29,无持续风向 ≤3级,无持续风向 ≤3级
2015年06月10日,雷阵雨,雷阵雨,18,28,无持续风向 ≤3级,无持续风向 ≤3级
2015年06月11日,多云,多云,18,30,北风 3-4级,无持续风向 ≤3级
2015年06月12日,多云,多云,19,29,北风 3-4级,无持续风向 ≤3级
2015年06月13日,阵雨,多云,17,28,无持续风向 ≤3级,无持续风向 ≤3级
2015年06月14日,晴,晴,19,32,无持续风向 ≤3级,无持续风向 ≤3级
2015年06月15日,多云,多云,22,32,无持续风向 ≤3级,无持续风向 ≤3级
2015年06月16日,雷阵雨,雷阵雨,22,31,无持续风向 ≤3级,无持续风向 ≤3级
2015年06月17日,雷阵雨,晴,20,31,无持续风向 ≤3级,无持续风向 ≤3级
2015年06月18日,多云,雷阵雨,20,31,北风 3-4级,无持续风向 ≤3级
2015年06月19日,雷阵雨,多云,16,26,无持续风向 ≤3级,无持续风向 ≤3级
2015年06月20日,晴,晴,19,32,无持续风向 ≤3级,无持续风向 ≤3级
2015年06月21日,多云,多云,21,32,无持续风向 ≤3级,无持续风向 ≤3级
2015年06月22日,阴,雷阵雨,22,31,无持续风向 ≤3级,无持续风向 ≤3级
2015年06月23日,雷阵雨,阴,22,30,无持续风向 ≤3级,无持续风向 ≤3级
2015年06月24日,阵雨,霾,22,30,无持续风向 ≤3级,无持续风向 ≤3级
2015年06月25日,雷阵雨,雷阵雨,21,28,无持续风向 ≤3级,无持续风向 ≤3级
2015年06月26日,雷阵雨,阴,21,30,无持续风向 ≤3级,无持续风向 ≤3级
2015年06月27日,阴,阴,23,31,无持续风向 ≤3级,无持续风向 ≤3级
2015年06月28日,多云,阴,24,31,无持续风向 ≤3级,无持续风向 ≤3级
2015年06月29日,雷阵雨,阵雨,20,28,无持续风向 ≤3级,无持续风向 ≤3级
2015年06月30日,阵雨,多云,18,29,南风 3-4级,无持续风向 ≤3级
2015年07月01日,晴,多云,18,33,北风 3-4级,无持续风向 ≤3级
2015年07月02日,多云,晴,18,34,无持续风向 ≤3级,无持续风向 ≤3级
2015年07月03日,晴,阵雨,20,33,无持续风向 ≤3级,无持续风向 ≤3级
2015年07月04日,阵雨,阵雨,19,29,无持续风向 ≤3级,无持续风向 ≤3级
2015年07月05日,晴,多云,20,30,无持续风向 ≤3级,无持续风向 ≤3级
2015年07月06日,多云,多云,22,31,无持续风向 ≤3级,无持续风向 ≤3级
2015年07月07日,多云,晴,21,33,无持续风向 ≤3级,无持续风向 ≤3级
2015年07月08日,晴,晴,22,34,无持续风向 ≤3级,无持续风向 ≤3级
2015年07月09日,霾,晴,23,33,无持续风向 ≤3级,无持续风向 ≤3级
2015年07月10日,阴,多云,24,31,无持续风向 ≤3级,无持续风向 ≤3级
2015年07月11日,多云,晴,24,34,无持续风向 ≤3级,无持续风向 ≤3级
2015年07月12日,晴,晴,25,38,无持续风向 ≤3级,无持续风向 ≤3级
2015年07月13日,雷阵雨,雷阵雨,26,39,无持续风向 ≤3级,无持续风向 ≤3级
2015年07月14日,雷阵雨,雷阵雨,23,37,无持续风向 ≤3级,无持续风向 ≤3级
2015年07月15日,雷阵雨,阵雨,23,30,无持续风向 ≤3级,无持续风向 ≤3级
2015年07月16日,雷阵雨,阵雨,21,28,无持续风向 ≤3级,无持续风向 ≤3级
2015年07月17日,雷阵雨,雷阵雨,21,28,无持续风向 ≤3级,无持续风向 ≤3级
2015年07月18日,雷阵雨,雷阵雨,21,26,无持续风向 ≤3级,无持续风向 ≤3级
2015年07月19日,雷阵雨,雷阵雨,21,26,无持续风向 ≤3级,无持续风向 ≤3级
2015年07月20日,雷阵雨,雷阵雨,21,28,无持续风向 ≤3级,无持续风向 ≤3级
2015年07月21日,雷阵雨,雷阵雨,22,29,无持续风向 ≤3级,无持续风向 ≤3级
2015年07月22日,雷阵雨,雷阵雨,21,29,无持续风向 ≤3级,无持续风向 ≤3级
2015年07月23日,多云,雷阵雨,21,32,无持续风向 ≤3级,无持续风向 ≤3级
2015年07月24日,雷阵雨,阴,22,31,无持续风向 ≤3级,无持续风向 ≤3级
2015年07月25日,多云,多云,23,33,无持续风向 ≤3级,无持续风向 ≤3级
2015年07月26日,多云,多云,23,33,无持续风向 ≤3级,无持续风向 ≤3级
2015年07月27日,雷阵雨,中雨,23,31,无持续风向 ≤3级,无持续风向 ≤3级
2015年07月28日,小到中雨,雷阵雨,22,29,无持续风向 ≤3级,无持续风向 ≤3级
